time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010493489831	8.38814	-6.04093	-2.66334	-2.62374	-0.160247	lidar	0.440935	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844
1477010493544847	8.54205	-5.99505	-2.69877	-2.68332	-0.244218	radar	5.24211	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883
1477010493599864	8.67119	-5.91668	-2.70329	-2.68812	-0.235871	lidar	0.189806	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817
1477010493654873	8.77185	-5.81688	-2.66092	-2.64304	-0.14477	radar	5.47886	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788
1477010493709882	8.89438	-5.72678	-2.66809	-2.63782	-0.131989	lidar	0.413491	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788
1477010493764805	9.02573	-5.65387	-2.67963	-2.65127	-0.146208	radar	0.777748	8.91028	-5.47662	9	-5.55	2.73109	1.82073
1477010493819729	9.15425	-5.55718	-2.69633	-2.64297	-0.130173	lidar	0.559429	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072
1477010493874736	9.26076	-5.45592	-2.66792	-2.60207	-0.0551136	radar	3.61619	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795
1477010493929744	9.37952	-5.35402	-2.67852	-2.58803	-0.0386312	lidar	0.625076	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793
1477010493984708	9.50871	-5.27503	-2.68937	-2.59625	-0.0515757	radar	0.470828	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937
1477010494039673	9.63733	-5.1628	-2.71578	-2.57924	-0.0322509	lidar	0.825015	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935
1477010494089740	9.7012	-5.03113	-2.65828	-2.48142	0.124412	radar	15.7731	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733
1477010494139808	9.7983	-4.92689	-2.66672	-2.46061	0.138245	lidar	0.486045	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731
1477010494194838	9.90411	-4.8225	-2.66137	-2.43461	0.167142	radar	0.527025	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719
1477010494249869	10.003	-4.71351	-2.66035	-2.41461	0.177316	lidar	0.385056	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717
1477010494304801	10.1074	-4.60934	-2.65853	-2.39509	0.192316	radar	0.137199	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043
1477010494359734	10.2036	-4.49502	-2.66079	-2.37347	0.202691	lidar	0.339487	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042
1477010494414745	10.3428	-4.42319	-2.68692	-2.42222	0.108189	radar	5.35706	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782
1477010494469757	10.4533	-4.30812	-2.70095	-2.40719	0.116511	lidar	0.206177	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178
1477010494524777	10.494	-4.14887	-2.64526	-2.28609	0.295522	radar	19.4004	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628
1477010494579797	10.5833	-4.01879	-2.65767	-2.25818	0.306282	lidar	0.303041	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628
1477010494634760	10.6685	-3.89543	-2.65879	-2.22908	0.32371	radar	0.203708	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911
1477010494689724	10.7573	-3.75115	-2.68456	-2.1982	0.335338	lidar	0.539318	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908
1477010494744718	10.8654	-3.64579	-2.69629	-2.21534	0.278763	radar	1.82657	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838
1477010494799712	10.9508	-3.51366	-2.70665	-2.1931	0.284898	lidar	0.128926	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838
1477010494854745	10.9952	-3.36091	-2.69107	-2.11303	0.38464	radar	5.32739	11.0183	-3.30073	11	-3.3	0.908549	2.72563
1477010494909778	11.0695	-3.2141	-2.70959	-2.0834	0.391969	lidar	0.264436	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564
1477010494964791	11.1195	-3.06705	-2.70708	-2.02915	0.441958	radar	1.25557	11.1054	-3.01303	11.1	-3	0.90888	2.72663
1477010495019805	11.1768	-2.91424	-2.72171	-1.99449	0.451021	lidar	0.310993	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661
1477010495074751	11.2249	-2.76824	-2.72297	-1.95379	0.474253	radar	0.306075	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995
1477010495129697	11.2738	-2.6099	-2.74029	-1.91866	0.481897	lidar	0.301674	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995
1477010495184782	11.2295	-2.41561	-2.7391	-1.75035	0.7082	radar	27.2268	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306
1477010495239868	11.2399	-2.26096	-2.73875	-1.70266	0.716213	lidar	0.279508	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304
1477010495294756	11.3504	-2.16243	-2.70026	-1.80237	0.495191	radar	25.0246	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284
1477010495349645	11.3775	-2.00822	-2.70934	-1.77029	0.499102	lidar	0.10801	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281
1477010495404793	11.3686	-1.8486	-2.71133	-1.69914	0.564807	radar	2.31236	11.224	-1.77367	11.35	-1.8	0	2.71996
1477010495459942	11.382	-1.68866	-2.72387	-1.66388	0.567838	lidar	0.12591	11.3661	-1.64386	11.35	-1.65	0	2.71993
1477010495514797	11.3792	-1.53463	-2.727	-1.61735	0.589797	radar	0.36774	11.2691	-1.47976	11.35	-1.5	0	2.73448
1477010495569653	11.3762	-1.37709	-2.73483	-1.57955	0.594325	lidar	0.130671	11.3391	-1.34511	11.35	-1.35	0	2.73446
1477010495619661	11.2624	-1.21486	-2.76339	-1.40389	0.82555	radar	28.0795	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952
1477010495669670	11.2231	-1.07215	-2.7696	-1.3542	0.83276	lidar	0.305442	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949
1477010495719666	11.1557	-0.929021	-2.78948	-1.27304	0.892235	radar	2.22604	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024
1477010495769663	11.1046	-0.786579	-2.8017	-1.22404	0.895216	lidar	0.186566	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021
1477010495824677	11.0002	-0.636802	-2.83718	-1.11633	0.986326	radar	4.95492	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773
1477010495879691	10.9137	-0.508969	-2.82527	-1.05288	0.99595	lidar	0.365166	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773
1477010495934684	10.8229	-0.378328	-2.83303	-0.984879	1.01711	radar	0.3258	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184
1477010495989678	10.7209	-0.271978	-2.81031	-0.918095	1.02976	lidar	0.544233	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839
1477010496039672	10.5532	-0.165526	-2.90693	-0.770358	1.18246	radar	18.1348	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024
1477010496089667	10.4292	-0.0896436	-2.88701	-0.695835	1.19939	lidar	0.730209	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022
1477010496139654	10.324	-0.00762331	-2.86014	-0.644741	1.18333	radar	0.672937	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027
1477010496189641	10.1943	0.0490089	-2.83852	-0.569145	1.20208	lidar	0.692369	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027
1477010496239639	10.093	0.115017	-2.78621	-0.528254	1.1697	radar	2.24528	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004
1477010496289638	9.96185	0.154403	-2.76493	-0.452813	1.18934	lidar	0.616831	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003
1477010496339634	9.81876	0.201275	-2.79815	-0.372032	1.22207	radar	1.98285	9.8478	0.0279858	9.8	0.0500011	-3.00025	0
1477010496389630	9.67718	0.201484	-2.76509	-0.281205	1.25646	lidar	1.5828	9.65029	0.0372757	9.65	0.0500011	-3.00024	0
1477010496439659	9.53201	0.23	-2.79345	-0.206534	1.27424	radar	1.10332	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409
1477010496489688	9.38407	0.226811	-2.78316	-0.121751	1.29715	lidar	0.584418	9.33515	0.138463	9.35	0.15	-2.99825	0.999409
1477010496544659	9.2689	0.213908	-2.6585	-0.0499947	1.29186	radar	8.99522	9.46113	0.134275	9.25	0.15	-1.81915	0
1477010496599631	9.12417	0.203312	-2.65091	0.029566	1.30178	lidar	0.110152	9.13787	0.161547	9.15	0.15	-1.81913	0
1477010496649643	8.98091	0.208396	-2.70102	0.087007	1.29434	radar	1.73443	9.02723	0.196492	9	0.2	-2.99927	0.99976
1477010496699655	8.84459	0.20602	-2.7082	0.142203	1.28335	lidar	0.141846	8.82128	0.250523	8.85	0.25	-2.99927	0.99976
1477010496749676	8.69961	0.201795	-2.75282	0.191059	1.26541	radar	1.36793	8.67607	0.247512	8.7	0.25	-2.99873	0
1477010496799698	8.56423	0.189636	-2.75683	0.240642	1.25034	lidar	0.203951	8.54916	0.247046	8.55	0.25	-2.99871	0
1477010496854669	8.42137	0.15633	-2.75064	0.303859	1.24499	radar	0.186997	8.44086	0.253341	8.4	0.25	-2.72872	0
1477010496909640	8.27319	0.144024	-2.75481	0.343295	1.21361	lidar	0.869359	8.2302	0.258614	8.25	0.25	-2.72871	0
1477010496959655	8.12938	0.126133	-2.79586	0.371666	1.17371	radar	1.93443	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997
1477010497009670	7.99404	0.0854281	-2.80054	0.419487	1.16161	lidar	0.215983	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997
1477010497059653	7.84606	0.0673338	-2.84578	0.432195	1.10418	radar	3.25523	7.82213	0.149733	7.8	0.15	-3.00101	0
1477010497109637	7.70714	0.0396469	-2.84559	0.459797	1.07487	lidar	1.01078	7.63383	0.15164	7.65	0.15	-3.00099	0
1477010497164643	7.56265	-0.0134625	-2.84942	0.500971	1.05426	radar	0.445166	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982
1477010497219650	7.41608	-0.0543588	-2.84294	0.52958	1.02367	lidar	1.06923	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974
1477010497269642	7.30278	-0.13126	-2.81982	0.591647	1.04293	radar	1.64303	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016
1477010497319635	7.18149	-0.176943	-2.80509	0.617769	1.01669	lidar	0.897521	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015
1477010497374674	7.01488	-0.212753	-2.84551	0.603497	0.921649	radar	6.17214	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169
1477010497429714	6.88361	-0.287514	-2.83843	0.641692	0.90907	lidar	0.236578	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688
1477010497479687	6.82147	-0.431453	-2.78316	0.770805	1.03161	radar	12.3543	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107
1477010497529660	6.72676	-0.512387	-2.76658	0.811758	1.02172	lidar	0.304687	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107
1477010497579656	6.62507	-0.591164	-2.76316	0.835896	0.984249	radar	0.856582	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017
1477010497629652	6.5365	-0.682192	-2.75012	0.877853	0.977776	lidar	0.191977	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017
1477010497679658	6.48431	-0.830356	-2.74197	0.989199	1.07157	radar	5.23472	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963
1477010497729664	6.41759	-0.949365	-2.74014	1.04623	1.07515	lidar	0.0564264	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963
1477010497779665	6.37181	-1.09335	-2.74579	1.13635	1.12943	radar	1.45598	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995
1477010497829667	6.3234	-1.22343	-2.74594	1.19719	1.13368	lidar	0.0770559	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992
1477010497879645	6.32428	-1.39886	-2.76836	1.3292	1.24482	radar	6.3715	6.5527	-1.43518	6.35	-1.4	0	-3.00132
1477010497929624	6.30435	-1.53677	-2.76586	1.3968	1.25026	lidar	0.146157	6.35503	-1.55184	6.35	-1.55	0	-3.00129
1477010497984639	6.28231	-1.67919	-2.75515	1.45924	1.24123	radar	0.131742	6.33086	-1.6454	6.35	-1.65	0	-1.81769
1477010498039654	6.28222	-1.81815	-2.73465	1.53094	1.24719	lidar	0.452688	6.34356	-1.7483	6.35	-1.75	0	-1.81769
1477010498089657	6.3017	-1.97024	-2.75741	1.62439	1.29487	radar	1.41455	6.34522	-1.96081	6.35	-1.95	0	-3.99976
1477010498139661	6.31779	-2.10931	-2.75816	1.69192	1.29739	lidar	0.037427	6.34095	-2.12276	6.35	-2.15	0	-3.99972
1477010498189661	6.30838	-2.22127	-2.70721	1.7102	1.22443	radar	4.18968	6.3068	-2.23646	6.35	-2.25	0	-2
1477010498239662	6.33397	-2.35401	-2.70591	1.7731	1.22622	lidar	0.0103571	6.34785	-2.35274	6.35	-2.35	0	-1.99998
1477010498289662	6.33975	-2.47178	-2.66942	1.80132	1.17518	radar	2.29816	6.26272	-2.46894	6.35	-2.5	0	-3
1477010498339662	6.37124	-2.60673	-2.67776	1.85805	1.17189	lidar	0.0767718	6.36265	-2.64414	6.35	-2.65	0	-3
1477010498389660	6.42166	-2.74474	-2.70683	1.93074	1.19517	radar	0.846063	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012
1477010498439659	6.4689	-2.88138	-2.72177	1.98632	1.18875	lidar	0.253448	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009
1477010498489695	6.539	-3.02606	-2.77758	2.06244	1.2171	radar	2.40778	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712
1477010498539731	6.59188	-3.17952	-2.81679	2.10564	1.19346	lidar	1.83649	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712
1477010498594681	6.63932	-3.30242	-2.7466	2.13047	1.1295	radar	6.93621	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983
1477010498649631	6.70226	-3.4511	-2.76901	2.17234	1.10583	lidar	0.8457	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984
1477010498699664	6.77463	-3.57447	-2.77975	2.21834	1.09494	radar	0.421853	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802
1477010498749697	6.83409	-3.71484	-2.80555	2.24498	1.06269	lidar	1.35342	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802
1477010498804730	6.8977	-3.83531	-2.75758	2.2714	1.01949	radar	3.61102	6.65288	-3.91672	6.8	-4	0.908549	-2.72564
1477010498859764	6.96163	-3.99252	-2.78656	2.28758	0.974755	lidar	2.13797	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561
1477010498914716	7.01794	-4.09986	-2.68078	2.29923	0.913316	radar	11.4883	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977
1477010498969669	7.07878	-4.2423	-2.69347	2.311	0.872191	lidar	1.5828	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975
1477010499019665	7.15608	-4.35394	-2.68843	2.33724	0.851137	radar	0.921829	7.09552	-4.55441	7	-4.5	1.00008	-3.00024
1477010499069661	7.19958	-4.4992	-2.70435	2.3272	0.795085	lidar	2.8693	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024
1477010499119665	7.3037	-4.62871	-2.78594	2.36463	0.799669	radar	4.99553	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976
1477010499169669	7.36605	-4.77371	-2.80488	2.35922	0.750752	lidar	2.11416	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976
1477010499219655	7.42772	-4.8716	-2.71983	2.36533	0.70832	radar	7.8163	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057
1477010499269641	7.48224	-5.01409	-2.73158	2.3524	0.6569	lidar	2.20198	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056
1477010499319639	7.55757	-5.12052	-2.70788	2.36487	0.632728	radar	1.38118	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012
1477010499369637	7.60122	-5.2742	-2.71948	2.33666	0.569382	lidar	3.25361	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012
1477010499419647	7.68311	-5.38576	-2.72668	2.35085	0.555022	radar	0.858046	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961
1477010499469657	7.74806	-5.52283	-2.73746	2.34	0.514108	lidar	1.33496	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996
1477010499519643	7.82359	-5.6302	-2.71156	2.34642	0.491189	radar	1.41029	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084
1477010499569629	7.87337	-5.78554	-2.72611	2.31532	0.432509	lidar	2.68147	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084
1477010499619634	7.95563	-5.89489	-2.73397	2.32691	0.423173	radar	0.85069	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981
1477010499669639	8.02083	-6.03199	-2.74377	2.31222	0.385555	lidar	1.09095	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998
1477010499719637	8.08468	-6.13267	-2.67683	2.30871	0.355734	radar	4.70605	8.03808	-6.28852	8	-6.25	1.00004	-2.00008
1477010499769635	8.14129	-6.26644	-2.68105	2.2898	0.317579	lidar	1.08848	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008
1477010499819647	8.24718	-6.38504	-2.75887	2.31281	0.331781	radar	5.61687	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928
1477010499869660	8.31249	-6.52834	-2.7729	2.2921	0.293	lidar	1.22549	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925
1477010499924653	8.3765	-6.63666	-2.67435	2.28122	0.256606	radar	9.4727	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841
1477010499979646	8.43533	-6.78422	-2.6781	2.25622	0.216352	lidar	1.11885	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841
1477010500029640	8.52561	-6.90173	-2.70549	2.26427	0.215104	radar	0.988434	8.58336	-7.15056	8.4	-7	1.0001	-3.00036
1477010500079634	8.57025	-7.04802	-2.712	2.23054	0.16956	lidar	1.4614	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036
1477010500129657	8.64822	-7.15869	-2.72592	2.23641	0.169098	radar	1.20872	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908
1477010500179680	8.70925	-7.2886	-2.72987	2.22054	0.144275	lidar	0.439032	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908
1477010500229651	8.79538	-7.40771	-2.75501	2.22652	0.145125	radar	0.640277	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174
1477010500279623	8.84434	-7.55542	-2.76552	2.1953	0.105931	lidar	1.10935	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171
1477010500329631	8.892	-7.665	-2.69429	2.17418	0.0706386	radar	4.95714	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968
1477010500379639	8.93794	-7.79759	-2.69439	2.15013	0.0425688	lidar	0.627376	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968
1477010500429635	9.05327	-7.9272	-2.80389	2.1823	0.0869007	radar	10.446	9.07758	-8.1058	8.95	-8	2.00017	-3.00024
1477010500479632	9.10776	-8.07181	-2.81506	2.15789	0.0577675	lidar	0.649987	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021
1477010500529687	9.15472	-8.18489	-2.75038	2.13621	0.0245609	radar	4.02229	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781
1477010500579743	9.20878	-8.3168	-2.7535	2.11902	0.0058785	lidar	0.253282	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779
1477010500634757	9.27767	-8.44861	-2.73477	2.10895	-0.00796421	radar	0.676327	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657
1477010500689772	9.32701	-8.59936	-2.73969	2.08301	-0.0337133	lidar	0.458717	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655
1477010500744749	9.38174	-8.72858	-2.71556	2.06797	-0.050009	radar	0.888032	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841
1477010500799727	9.42219	-8.88671	-2.72526	2.03605	-0.0792166	lidar	0.580907	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839
1477010500849738	9.50307	-9.01876	-2.77737	2.04837	-0.0542866	radar	2.34877	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935
1477010500899749	9.53076	-9.17163	-2.78841	2.01251	-0.0873616	lidar	0.790747	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934
1477010500954757	9.5571	-9.30736	-2.71644	1.97115	-0.138568	radar	5.55646	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792
1477010501009766	9.606	-9.44638	-2.71414	1.95771	-0.144457	lidar	0.0569246	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179
1477010501064712	9.65416	-9.58488	-2.70543	1.94316	-0.153037	radar	0.105015	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996
1477010501119659	9.68633	-9.7357	-2.70942	1.91734	-0.170351	lidar	0.228084	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993
1477010501174727	9.74392	-9.87851	-2.72801	1.91629	-0.157545	radar	0.380972	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239
1477010501229795	9.7801	-10.0286	-2.73212	1.89603	-0.16899	lidar	0.0973496	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391
1477010501284719	9.79528	-10.1651	-2.68193	1.85663	-0.211179	radar	2.58881	9.69256	-10.1336	9.75	-10.2	0	-2.73106
1477010501339643	9.81231	-10.3208	-2.68949	1.82575	-0.230182	lidar	0.27337	9.75264	-10.3488	9.75	-10.35	0	-2.73105
1477010501389643	9.88062	-10.4581	-2.75011	1.85217	-0.174373	radar	4.38295	9.82419	-10.5024	9.8	-10.5	1	-2.99999
1477010501439644	9.89313	-10.6077	-2.7619	1.82256	-0.194811	lidar	0.35084	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996
1477010501489636	9.91826	-10.7409	-2.7546	1.80539	-0.204325	radar	0.129978	9.825	-10.7525	9.85	-10.8	0	-3.00047
1477010501539628	9.91988	-10.8972	-2.77179	1.77021	-0.228732	lidar	0.546226	9.85033	-10.9603	9.85	-10.95	0	-3.00048
1477010501589738	9.89101	-11.0273	-2.69465	1.69622	-0.319798	radar	9.9442	9.91881	-11.1448	9.85	-11.05	0	-1.9956
1477010501639849	9.89639	-11.1621	-2.69393	1.67317	-0.326813	lidar	0.0791405	9.86057	-11.1502	9.85	-11.15	0	-1.99559
1477010501694757	9.89658	-11.3067	-2.67987	1.64131	-0.346292	radar	0.348373	9.83851	-11.2795	9.85	-11.3	0	-2.73184
1477010501749666	9.88941	-11.4565	-2.68168	1.61097	-0.357461	lidar	0.153718	9.83839	-11.4483	9.85	-11.45	0	-2.73182
1477010501799738	9.87944	-11.5888	-2.6701	1.57844	-0.377577	radar	0.330199	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957
1477010501849810	9.84802	-11.7338	-2.68151	1.53687	-0.399422	lidar	0.521695	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569
1477010501904738	9.84915	-11.8834	-2.69258	1.52546	-0.383205	radar	0.282356	9.77699	-11.9246	9.75	-11.9	0	-2.73084
1477010501959666	9.81976	-12.0383	-2.70154	1.48941	-0.397496	lidar	0.232166	9.75861	-12.0491	9.75	-12.05	0	-2.73085
1477010502014733	9.74723	-12.175	-2.65406	1.39962	-0.49444	radar	6.5433	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396
1477010502069800	9.6808	-12.3304	-2.67179	1.34498	-0.520258	lidar	0.814253	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396
1477010502124705	9.54509	-12.4545	-2.61442	1.19519	-0.694744	radar	17.6385	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133
1477010502179611	9.45717	-12.5853	-2.61991	1.1351	-0.715611	lidar	0.784394	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131
1477010502234675	9.37027	-12.7103	-2.61504	1.06741	-0.755878	radar	0.766386	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606
1477010502289740	9.28798	-12.8216	-2.60427	1.0179	-0.764329	lidar	0.451676	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605
1477010502344684	9.09366	-12.9036	-2.58443	0.825836	-0.981912	radar	22.6885	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004
1477010502399628	8.96111	-12.9992	-2.59454	0.749911	-1.00169	lidar	0.991018	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003
1477010502449731	8.80917	-13.0661	-2.60852	0.628017	-1.10547	radar	4.80377	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948
1477010502499834	8.69035	-13.1246	-2.60033	0.562056	-1.11634	lidar	0.564544	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948
1477010502554749	8.52516	-13.174	-2.61952	0.441435	-1.20243	radar	3.55719	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502
1477010502609665	8.38437	-13.2182	-2.61489	0.365933	-1.21194	lidar	0.372781	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485
1477010502664734	8.24621	-13.2622	-2.61446	0.296913	-1.21412	radar	0.0762455	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955
1477010502719804	8.09936	-13.2899	-2.61411	0.221984	-1.2217	lidar	0.229233	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947
1477010502774815	7.93767	-13.2964	-2.63418	0.120636	-1.27099	radar	1.41202	7.88931	-13.1791	7.9	-13.25	-2.72673	0
1477010502829826	7.78752	-13.2981	-2.63335	0.0427901	-1.27853	lidar	0.216638	7.75593	-13.2425	7.75	-13.25	-2.72673	0
1477010502884773	7.6323	-13.2855	-2.64503	-0.0446253	-1.30144	radar	0.592176	7.52542	-13.1457	7.6	-13.25	-2.72991	0
1477010502939720	7.48167	-13.2673	-2.64852	-0.12148	-1.30588	lidar	0.116108	7.44992	-13.2329	7.45	-13.25	-2.72991	0
1477010502994682	7.30327	-13.2007	-2.72285	-0.258219	-1.40299	radar	7.2203	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723
1477010503049644	7.14163	-13.1603	-2.74611	-0.334951	-1.39884	lidar	0.408735	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723
1477010503104728	7.02715	-13.1445	-2.65869	-0.35714	-1.31298	radar	7.80091	6.90569	-13.1515	6.9	-13.15	-2.72312	0
1477010503159812	6.86183	-13.1028	-2.69699	-0.418762	-1.29658	lidar	0.988382	6.73255	-13.1364	6.75	-13.15	-2.72312	0
1477010503209733	6.75824	-13.0909	-2.62525	-0.432007	-1.2212	radar	6.14875	6.69426	-13.3705	6.6	-13.15	-3.00475	0
1477010503259655	6.59758	-13.0623	-2.67686	-0.467293	-1.18873	lidar	2.01637	6.42749	-13.1436	6.45	-13.15	-3.00472	0
1477010503309715	6.4862	-13.0277	-2.63666	-0.496173	-1.14428	radar	2.2067	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786
1477010503359776	6.34479	-12.9851	-2.66554	-0.532249	-1.11997	lidar	0.80285	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786
